id,name,description
13703,Molex, LLC,
13704,Freed Maxick CPAs, P.C.,Freed Maxick CPAs is not your average accounting and consulting Firm. While our CPAs are dedicated to top-notch tax and consulting services, our Firm is so much more. Heavy involvement in volunteer and community activities, flexible schedules, and a career growth track that allows direct access and working relationships with Partners and Managers are just part of the Freed Maxick culture. We are not just committed to our clients - we are committed to each other!
13705,Irvine Valley Air Conditioning, Inc.,
13706,ARK InfotechSpectrum,
13707,Valuable Drugs Pharmacy,
13708,HIE HOLDINGS INC.,
13709,Assured Consulting Solutions,
13710,Wayne Homes, LLC,
13711,Kenny Electric Service,
13712,Security Health Plan,
13713,Chapel Hill-Carrboro City Schools,
13714,FAGE USA,
13715,Hudson Valley Community College,"With more than 80 degree and certificate programs, credit-free training opportunities and state-of-the art facilities, Hudson Valley Community College has been a first-choice higher education destination in the Capital Region for more than 60 years.

Hudson Valley Community College's mission is to provide dynamic, student-centered, comprehensive, and accessible educational opportunities that address the diverse needs of the community. The college is committed to preparing students for careers and continued educational opportunities through transfer to four-year colleges and universities."
13716,Arkwright Advanced Coating, Inc.,
13717,Marx Okubo Associates,
13718,Bullen Ultrasonics, Inc,
13719,Advanced Rheumatology of Houston,
6643,Telephonics Corporation,We are an advanced-technology leader in highly sophisticated surveillance, communications, analysis and integration solutions. Our systems are deployed across a wide range of land, sea and air applications, providing our aerospace, defense and commercial customers with a distinct tactical advantage - even in the most unpredictable environments.
2967,Johnstone Supply - Corporate,
13720,Harman Connected Services Inc.,
8396,Chardon Laboratories, Inc.,
13721,McCain Foods,
13729,Jacent Strategic Merchandising,"Jacent was formed in 2016 by the merger of LaMi Products and ATA Retail Services, two pioneers in impulse merchandising with a combined 60 years of experience. With the industry's largest database of retail intelligence, the deepest inventory of impulse products, and the most experienced team, we're the premier strategic merchandising partner to North America's retailers.

Jacent sources, warehouses, ships, and stocks over 3,500 impulse items to 14,000 retail stores across the US, Puerto Rico, and Canada. We create a strategic merchandising plan for each store-then place the ideal impulse items in the ideal locations, with follow-up re-ordering and re-stocking. In addition to our impulse business, Jacent offers retail insights and services, such as audits and shelf stocking, to help stores run at peak efficiency.

The result of our work is two-fold: By connecting consumers with the right items--even ones they didn't know they were looking for--we inspire shopping experiences. And in the process, we're helping our retail customers generate incremental sales. It's a win-win."
16921,Temp_CompanyByP@$$Login0,
16922,Synergy Partner Group,
16923,City of Pinellas Park,
13722,Heat and Control,"Heat and Control is a world-leading equipment manufacturer serving an ever-growing list of food and non-food industries. We believe that when you purchase equipment from Heat and Control, you are joining us in a long-term relationship. In addition to the latest technology and highest quality equipment for processing, product handling, packaging, and inspection, we are committed to providing the industry's best service -- before and after the sale. To this end, we support you with equipment demonstrations, engineering and applications assistance, project management, installation, training, and prompt, expert service and parts support wherever your plant is located.

With manufacturing facilities and sales support offices worldwide, Heat and Control has the resources and expertise to develop the most efficient solutions for your production challenges.

Our equipment operates around the clock, around the world, providing the advantages you need to succeed in today's competitive markets. Whether you need one machine or a complete line, we design and build machinery that delivers the most reliable and efficient performance for your products.

As a privately owned and operated company, we also understand that it takes quality products, continued improvement, and responsive expert service to ensure continued growth for your business. Heat and Control is here to serve you on all counts."
13723,Noble Network of Charter Schools,
4642,Silgan,"The leading provider of metal packaging solutions.   

As the largest provider of metal food packaging in the United States, Silgan Containers is trusted by America's most respected brands. Our reputation is based on a foundation of quality, excellence and unsurpassed technical expertise, enabling us to be a dedicated solutions-based partner to our customers.   

Silgan Containers officially became a company in 1987, acquiring its first self-make can operation from Carnation Company. Our expertise in can making can be traced back to 1899 when the Carnation Company began making its evaporated milk cans. This acquisition marked the first of many historical events that led to the company we are today."
13724,SCC Soft Computer,
13725,Bay Center,
13726,EagleBurgmann Industries LP,"We are one of the leading providers of industrial sealing technology on the international stage. Our products and comprehensive services are used wherever the key requirements are reliability and safety.   

Excellent quality, close proximity to our customers, great capacity for innovation and an extensive product portfolio for nearly all industrial processes and fields of application are what make us stand out."
9894,Woodbridge,"Woodbridge is always adding smart, scientific, and strategic thinkers to our team. As a private, family-owned company, our organizational culture is represented by a team that is incredibly connected and engaged. From the CEO, to management, to entry-level teammates, together we drive innovation and continuous improvement.

We're a leading global supplier of foam material technologies for automotive, commercial, recreational, packaging, healthcare and building products. We offer a full array of services such as chemical research and development, product and process engineering, tooling, technical support, and accredited laboratory testing. Established in 1978, we employ more than 7,500 teammates in over 60 location across 10 countries throughout North and South America, Europe and Asia Pacific.

We are constantly challenging ourselves to give customers what they are looking for before they even realize they need it. We encourage curiosity, creativity, and idea sharing above all else. At Woodbridge, everyone wants to hear what you have to say. To learn more about our career opportunities, visit our website.

**Award-winning company**

Woodbridge was recognized as one of Canada's Best Managed Companies for 2019, marking the third consecutive year to receive this honor. We've also appeared on the EY Entrepreneur Of The Year 2018 Ontario list in the ""Industrial Manufacturing"" category, been acknowledged with an Automotive News PACE Award, and received the Ontario Green Chemistry and Engineering Award by the Chemical Institute of Canada.

**Benefits**

Woodbridge offers competitive wages, medical benefits, retirement planning programs, paid vacation time as well as development and career opportunities to all teammates.

**Corporate Culture**

Woodbridge has worked to build a corporate culture that serves our customers, our people, and the world in which we live and work. By sharing a strong mission, vision, and purpose across a global network, and instilling strong values and guiding principles in all teammates, our organization continues to make a difference.

**Mission:** Woodbridge provides products globally that continuously improve the consumer experience through superior comfort and appearance in a socially responsible way.

**Vision:  ** One Winning Team. Valued by customers globally.

**Purpose:** To deliver safe workplaces and the profitability required to create and sustain rewarding jobs."
13727,PJM Interconnection LLC,"Employees at PJM work collaboratively to maintain the reliability of North America's largest centrally dispatched electric grid and to operate one of the world's largest competitive wholesale electricity markets.  

PJM is an independent, federally regulated regional transmission organization, or power grid operator. PJM coordinates the movement and trade of wholesale electricity in all or parts of 13 states and the District of Columbia, keeping the lights on for 61 million people in the region.  

We seek talented candidates who thrive in a diverse, challenging and creative environment where they have opportunities to grow, learn new skills and build a career."
13728,Webasto ,Please see our website for complete company description: https://www.webasto.com/us/
5580,Vein Clinics of America,"We are the largest group in the country specializing exclusively in vein disease treatment. Established in 1981, the network physicians of Vein Clinics of America believe that pursuing excellence in the treatment of vein disorders requires a full-time commitment.

Our network physicians specialize in phlebology, the medical specialty of treating vein disease. They are highly recognized for their published research and many work as lecturers and trainers in the field of vein treatment around the world."
13750,New York Life ,"**About New York Life**

We are among the strongest and most respected financial companies in America today, consistently appearing on the Fortune 100 list.  New York Life has earned the highest possible financial strength ratings currently awarded to any life insurer from the four major ratings agencies: Standard & Poor's (AA+); A.M. Best (A++); Moody's (Aaa); and Fitch (AAA).*  For over 60 years we have led the way in the industry with the most US members of the Million Dollar Round Table, the standard of excellence for life insurance sales performance in the insurance and financial services industry. 

*Source: Individual Third Party Ratings Reports as 8/1/17.

EOE M/F/D/V/SO  

SMRU1735109(Exp.06.01.2020)"
13751,Envision Physician Services,
13752,IntelliCentrics,
13753,Patterson Dental Supply, Inc.,
16924,Ericsson Inc.,
17487,The Betsy Hotel,
13730,Waste Management,"Waste Management is the largest environmental solutions provider in North America, serving more than 21 million municipal, commercial and industrial customers in the U.S. and Canada. We have invested in developing waste solutions for a changing world. Today, this includes not just disposal and recycling, but personal counseling to help customers achieve their green goals, including zero waste.

Waste Management is North America’s largest residential recycler and a renewable energy provider. We recover the naturally occurring gas inside landfills to generate electricity, called landfill-gas-to-energy. Waste Management’s fleet of natural gas trucks is the largest heavy-duty truck fleet of its kind in North America. With the largest network of recycling facilities, transfer stations and landfills in the industry, our entire business can adapt to meet the needs of every distinct customer segment.

As North America’s leading provider of comprehensive waste management services, our mission is to maximize resource value while minimizing impact in order to further both economic and environmental sustainability for all of our stakeholders."
948,Livanta LLC,Livanta We help the American healthcare ecosystem function. We protect, store and analyze billions of records of sensitive healthcare data on millions of Americans so that the healthcare system can function with integrity. Doctors get paid. Patients get great care. Payors save money. Everyone wins at the end. This is our passion.
13731,News Corp,
13732,Crossvale Inc,
8299,Google,"**A Googol** \- mathematical term for a 1 followed by 100 zeros. This name was chosen by founders, Larry Page and Sergey Brin, to reflects the immense volume of information that exists, and the scope of Google's mission: to organize the world's information and make it universally accessible and useful.  

**Search**  

Search is how Google began, and it's at the heart of what we do today. We devote more engineering time to search than to any other product at Google, because we believe that search can always be improved. We are constantly working to provide you with more relevant results so that you find what you're looking for faster. To that end, we've added services such as personalized search, which tailors results for you if you are signed in to your Google account. You can also find images, videos, maps, patents and much more. With universal search technology, you can often find all of these things combined in one query.  

**Ads**  

As a business, Google generates the majority of its revenue by offering advertisers measurable, cost-effective and highly relevant advertising, so that the ads are useful to the people who see them as well as to the advertisers who run them. Hundreds of thousands of advertisers worldwide use our Google AdWords program to promote their products and services on the web. In addition, hundreds of thousands of partners, from bloggers to major online publishers, participate in our Google AdSense program. This program delivers ads from our AdWords advertisers that are relevant to the content or search results on partner sites. We also offer a number of other services to advertisers, including various advertising formats on YouTube, Google TV Ads, as well as online ad serving and management services through DoubleClick.  

**Apps**   

Today people want the same ease of use on their work computers that they have on their increasingly powerful personal computers. This is why we offer businesses a suite called Google Apps incorporating Gmail, Google Calendar and Google Docs to help people communicate and collaborate more easily. It's powerful enough for large enterprises (we use it across all of Google, in fact) but simple enough for smaller businesses too. We're continually improving Google Apps, so you always have the latest version without worrying about maintenance or upgrades. And it's much less expensive than most traditional software. Google Apps is designed to fit the way people naturally live, work and socialize, so they can focus on what they're doing rather than worrying about maintaining the software.  

**Mobile**  

You should be able to access all of Google's services wherever you are - even if you don't have a computer nearby. We make it easy for you to use your favorite Google products, from Google Maps to YouTube, right from your phone. As mobile devices become increasingly central to people's lives, we work hard to find new and better ways to help you get the information you need when you are on the go."
13733,Medallia, Inc,
13734,Transact Campus Inc.,
13735,Atreca,
13736,The Center for Sales Strategy,
13737,ABS (American Bureau of Shipping),
13738,TriMedx Holdings, LLC,
13739,Schneider Trucking,
13740,XPO Logistics Worldwide Inc.,
9165,Neiman Marcus,"For over a century, Neiman Marcus Group has served the unique needs of our discerning customers by staying true to the principles of our founders: to be the premier omni-channel retailer of luxury and fashion merchandise dedicated to providing superior service and a distinctive shopping experience in our stores and on our websites. Neiman Marcus Group is comprised of the Specialty Retail Stores division, which includes Neiman Marcus and Bergdorf Goodman, and our international brand, mytheresa.com. Our portfolio of brands offers the finest luxury and fashion apparel, accessories, jewelry, beauty, and home décor. The Company operates more than 40 Neiman Marcus full-line stores in the most affluent markets across the United States, including U.S. gateway cities that draw an international clientele. In addition, we operate 2 Bergdorf Goodman stores in landmark locations on Fifth Avenue in New York City. We also operate more than 40 Last Call by Neiman Marcus off-price stores that cater to a value oriented, yet fashion minded customer. Our upscale eCommerce and direct-to-consumer division includes NeimanMarcus.com, BergdorfGoodman.com Horchow.com, LastCall.com, and CUSP.com. Every day each of our 15,000 NMG associates works towards the goal of enabling our customer to shop any of our brands ""anytime, anywhere, and on any device."" Whether the merchandise we sell, the customer service we offer, or our investments in technology, everything we do is to enhance the customer experience across all channels and brands."
13741,Westfield Corporation,
13742,Forrester Research,
13743,Crown Equipment Corporation,"Crown Equipment Corporation designs, manufactures, distributes, services and supports material handling products that provide customers with superior value. Since its entry into the material handling equipment industry in 1956, Crown has distinguished itself from competitors with exceptional product designs and a unique business approach based on vertical integration. When it says Crown on the outside, it's a Crown on the inside. Crown designs and manufactures 85 percent of its lift truck components, including key parts like motors, drive units, and electronic modules."
13744,Los Angeles County,
13745,EFI,EFI is leading the transformation from analog to digital imaging with scalable, digital, award-winning products. Based in Silicon Valley, California with offices around the world, EFI helps businesses and enterprises work more productively and cost-effectively with an integrated product portfolio consisting of industrial inkjet printers and inks, powerful digital front ends, precise color management tools, eCommerce, web-to-print and productivity software for business automation, and mobile and cloud printing products.
4900,NorthShore Resources Inc,"NorthShore Resources is a leading provider of Information Technology consulting services, centrally located in beautiful downtown Minneapolis. Since 2000, NSR has provided hundreds of clients with some of the most technically-skilled, business-savvy professionals available. Our consultants work within a broad range of industries, covering a multitude of services such as:

  * [APPLICATION & WEB DEVELOPMENT](http://www.gonorthshore.com/application_web-dev.php)

  * [NETWORK & SYSTEMS ENGINEERING](http://www.gonorthshore.com/network-engineering.php)

  * [TECHNICAL SUPPORT SERVICES](http://www.gonorthshore.com/tech-support.php)

  * [BUSINESS ANALYSIS & PROJECT MANAGEMENT](http://www.gonorthshore.com/business-analysis.php)

  * [QUALITY ASSURANCE ANALYSIS & TESTING](http://www.gonorthshore.com/quality-assurance.php)

  * [ERP SERVICES](http://www.gonorthshore.com/erp.php)

  * [BUSINESS INTELLIGENCE & DATA MANAGEMENT](http://www.gonorthshore.com/business-intelligence.php)

  * [EPIC IMPLEMENTATION & SUPPORT](http://www.gonorthshore.com/epic.php)"
13746,New York Life Insurance Company,"Coming to work at New York Life each day means contributing to the financial goals of millions of families and businesses and providing them with peace of mind. As a mutual company, we are uniquely aligned with our policy owners' interests and priorities; this makes our jobs meaningful and often personal. Our purpose-driven mind-set has attracted a diverse group of people who want to do good and support the communities where we live and work. The result has been great success for our company and clients. We pride ourselves on our inclusive culture, training, and career opportunities. It should not be surprising that when you work at New York Life--whether as an agent or as one of our valued corporate employees--you're backed by unyielding support, development, and resources."
13747,Benton Foundry,
13748,Walbridge,
13749,Michels Communications,
16970,Diligent Solutions,
13754,DuraVent,"DuraVent is a recognized technological leader in the venting industry. Consistently the first to market with new innovations in venting systems, DuraVent has captured a leadership position in emerging markets. DuraVent has patents for several products and continues to design safe and technologically advanced venting.The company's research into solving problems with corrosion, when biofuels such as corn are used, led to the break-through patent for PelletVent Pro.   

Scientifically proven materials and unequaled engineering make DuraVent products not only the best choice, or safest choice, but the only choice for professional quality venting products. DuraVent's Engineered Excellence is a commitment to continue this trend, providing the industry with cutting-edge products and refinements to existing products that not only meet the demands of today’s heating products market, but go beyond it."
3705,Mindbank Consulting Group, LLC,"Since 1986, Mindbank has helped hundreds of clients solve some of the most complex IT problems through the strategic implementation of solutions and resources. Our clients include US Federal agencies, State & Local Governments, Tribal Organizations, Fortune 1000 companies, as well as Small Businesses, and we strive to provide support that helps these organizations achieve their mission. We are guided by our core purpose and values.   

**  

Core Purpose:  

We bring to bear great intellectual capacity to solve companies’ most pressing needs.  

Core Values:  

  * Quality - We seek to anticipate and exceed our customer needs.

  * Integrity - We will do the right thing. We will do what we say.

  * Loyalty - We are committed to our employees and our customers.

  * Value - We embrace fiscal responsibility and delivering fair value.

**  

Headquartered in Reston, VA, with an office outside of Denver, CO; find out how Mindbank can help you."
13755,Techzen Inc,
13756,TechSource Inc.,
13757,MDC Vacuum Products, LLC,
13758,Data Decisions Group LLC,
13759,Kleen Test Products,
3138,Applied Medical,"Through a collaborative and team-based work environment, Applied Medical develops innovative products that improve patient outcomes and enable the advancement of minimally invasive surgery.

As a new generation medical device company, we are equally committed to improving the affordability and accessibility of high-quality healthcare. We are proud to have a significant and sustainable impact on healthcare by delivering technologies that enhance clinical care and satisfy the pressing economic needs of our customers. 

As a result of our dedication to understanding and satisfying our customers' clinical and fiscal needs, we are a leading provider of breakthrough technologies for Minimally Invasive and General Surgery, as well as Cardiac, Vascular, Urologic, Colorectal, Bariatric, Obstetric, and Gynecologic specialties.   

Founded in 1987 and headquartered in Southern California, Applied Medical is a rapidly growing, global organization with approximately 4,000 team members. We are proud to provide our products and unique business model to more than 75 countries."
13760,Everlaw,
13761,Tandem Diabetes Care,
13762,Celanese International Corporation,
13763,Synapse,
2034,PricewaterhouseCoopers,"PwC’s accounting practice originated in London well over a century ago. As times changed and PwC expanded worldwide, our commitment to clients—like you—never wavered. With us, you’re always supported by a global network of more than 223,000 people in 157 countries with one goal: to help your business thrive.

PwC’s professional services include audit and assurance, tax and consulting that cover such areas as cybersecurity and privacy, human resources, deals and forensics. We help resolve complex issues and identify opportunities across these industries.

Let’s combine your ​aspirations with our world-class capabilities to achieve your goals."
13764,Capital Insurance Group,"Capital Insurance Group® (CIG) is the leading regional property and casualty insurer serving the Western United States. Since 1898, CIG has been dedicated to serving and protecting our communities by partnering with local Independent Insurance Advisors, supporting local charities, and hosting community-focused events. The relationships we have established with our clients over the years allow us the opportunity to build lifelong partnerships and provide services our clients have come to count on. CIG is rated “A” Excellent by A.M. Best. 

CIG is a privately held, employee-owned company providing personal, home and auto insurance in California, Nevada, Oregon, and Washington as well as commercial and agricultural insurance to customers in California, Nevada, Oregon, Washington, Arizona, and New Mexico. Surplus Lines products are available in Arizona, California, Idaho, Nevada, Oregon and Washington. Consult your local CIG Insurance Advisor for the types of coverage available in your state."
13765,Humonic Inc.,
13766,CFD Research Corporation,
2373,AIG,"_AIG and its member companies form one of the world 's leading insurance organizations. We provide insurance for businesses and individuals, helping individual customers plan for their futures by offering life insurance, travel insurance, product warranty, auto insurance and retirement products. Our commercial clients have come to rely upon our risk expertise and financial strength to help them address some of their most complex challenges - from huge construction projects to protecting themselves from the emerging threats to data security. We offer our people the chance to grow in a dynamic company that values teamwork, fresh perspectives, and a commitment to helping their clients._"
13767,Cadence Bank,
13768,Carillon Assisted Living,
13769,Bill and Melinda Gates Foundation,
6064,LAM Research,
13770,Endeavor Air,
13771,Tapjoy,
13772,Carolina Office Systems,
13773,Zeno Office Solutions,
13774,Community College of Aurora,
13775,VP Holdings,
2188,Sandy Jackson Associates,
13801,Fidelity House CRC,
13802,Utilities Employees Credit Union,
5812,Gevity Consulting Inc.,
13803,Federal Reserve Bank of New York,
13804,College of Dupage,
13805,"Shearer's Foods",
13806,Management Business Solutions, Inc.,
13807,BrightView,
7484,Another Source Inc.,"At Another Source, we recognize your talent, respect your time, and provide you choice. We want your candidate experience to be as seamless as possible and we work hard to learn your career objectives.

Because we charge clients a flat rate, rather than a percentage of your future salary, we're invested in great outcomes. That means matching you with the right opportunities, rather than trying to fit a round peg in a square hole. We take the time to discuss with you how your skills, knowledge, and abilities might best fit available roles.

Please check our open positions below. If you don't see one that interests you, join our community candidate pool and we'll send you a Jobvite alert when we begin recruiting for a position in your job field and location. We look forward to partnering with you!

Learn more about our services here: <http://www.anothersource.com>"
13776,Align Communications Inc.,Align specializes in strategy, design, deployment, optimization and transformation of your technology infrastructure. Since 1986, the world’s leading firms have relied on Align to guide them through IT challenges, delivering complete solutions for business change and growth.
13777,Cimpress,
13778,SYSPATH,
13779,Memorial Health System,Memorial Health System is one of the leading healthcare organizations in Illinois – a responsibility we are proud to uphold. Founded in 1897 to meet the expanding needs of our communities, we have assembled an ever-growing team and vast resources. Become a part of a team that is providing unparalleled care, and has unlimited potential to effect positive change.
13780,Confluence Health,
7725,Farmers,"In 1928, two men shared a dream of providing a quality insurance product at a reasonable price. In the decades that followed we’ve grown and adapted to meet the changing needs of Americans. But one constant has remained: We have an unwavering commitment to uphold our founding ideals to provide industry-leading products and first-rate services to the customers we’re privileged to serve.   

Different Eras, Same Exceptional Service   

Farmers not only prides itself on helping you plan wisely for the unexpected, but also on helping restore order when it occurs, so you can keep moving along the road of your life’s plans.   

In 1959 a Farmers customer wrote us a letter of surprised gratitude when his car battery was replaced just an hour after it was stolen. A letter from a couple in 2002 wrote that their Farmers agent and Claims Adjuster “were exceptional in their handling of our grief, what we needed to do, and helpful in many other ways.” That same year, when Hurricane Rita struck Beaumont, Texas, Farmers sent 300 agents to assess damages while policy holders were evacuated. Farmers also donated $100,000 for the city’s emergency operations center and two megawatt generators that restored power to Beaumont. Whatever year or decade a disaster occurs, you can count on us to be there for you.   

Today, the companies comprising the Farmers Insurance Group of Companies make up one of the country's largest insurers of vehicles, homes and small businesses and provide a wide range of other insurance and financial services products.   

Farmers is proud to serve more than 10 million households with more than 20 million individual policies across all 50 states through the efforts of over 50,000 exclusive and independent agents and nearly 24,000 employees.   

The Farmers Exchanges are three reciprocal insurers (Farmers Insurance Exchange, Fire Insurance Exchange and Truck Insurance Exchange) owned by their policyholders, and together with their subsidiaries and affiliates comprise the Farmers Insurance Group of Companies. Farmers Group, Inc. and its subsidiaries, in their capacity as attorneys-in-fact, provide administrative and management services to the Farmers Exchanges."
13781,Web Shop Manager,
13782,Volunteers of America Los Angeles,
13783,PMA Companies,
1211,NikSoft Systems Corporation,"NikSoft Systems Corp. (NikSoft) is a company with more than 18 years of proven experience in delivering outstanding information technology solutions resulting in high customer satisfaction ratings from our federal government contracts. 

NikSoft is a seasoned software development and systems integration company offering management, staff augmentation support, training, and operational solutions to help drive business results. Since 1998, we have supported federal and commercial customers in the field of software development, systems integration, data management solutions, specialized staff augmentation support, program and operations support. Specific agencies supported include the USPTO, Internal Revenue Service, HUD, FHA, GSA, Department of Labor, Department of Defense, and Defense Information Systems Agency (DISA) for all Joint Forces, Department of Homeland Security (DHS), Customs and Border Patrol, Veterans Administration (VA), Department of Justice, Federal Bureau of Investigation, National Security Agency, and the National Institutes of Health. Niksoft solutions support smarter decision-making and enhanced readiness in rapidly-changing environments. 

NikSoft has a long and successful partnership with government agencies, consistently delivering mission critical support. We have successfully delivered small and large projects through full lifecycle implementations. NikSoft holds Top Secret Facility clearance and has mature processes in place as demonstrated by our CMMI-DEV v1.3, Maturity Level III appraisal and ISO 9001-2005 and ISO 20000-2008 certified."
13784,Kinder Morgan,
13785,Neogen Corporation,
13786,Softec Solutions,"Softec was founded in 1996 and has since been successfully providing services to Federal and Commercial sectors. With more than 16 years of experience in IT Support, software and hardware development, and network management, SofTec has a solid foundation, customer-oriented approach, and employee-centric style. We offer our clients performance-based services that outperform our competitors in customer service and cost-effective rates.   

Since its inception, SofTec has seen significant growth, frequently doubling in size and revenue year after year. Our management team has more than 75 combined years of experience in Government contracting, staff management, cost control, and nationwide recruitment and retention. We have experience on more than 100 contracts valued at more than $150M managing as many as 700 employees worldwide.   

We focus on creating long-term partnerships with our clients and do whatever it takes to meet their needs. This has helped us build and maintain our reputation as a leader among IT consulting firms in each operating market."
13787,Oculii Corp.,
13788,Davis Wright Tremaine LLP,
7177,Epsilon Systems Inc,
13789,Mirati Therapeutics Inc,
13790,Environmental Resources Management Southwest, Inc.,
13791,TriVector Services, Inc.,
13792,RJG,
13793,MaxLinear Inc.,
13794,SpecialtySystems,
13795,Arrowhead Engineered Products,
13796,Woodforest National Bank,
13797,HERC Rentals,
13798,Enterprise Business Solutions Inc,
13799,Hub Technology Group,
13800,Hire 4 Group, LLC.,
13808,National Collegiate Athletic Association,
5773,AAC Building Materials,We are a family owned business that has been serving the residential, light commercial building supply needs of Western North Carolina and Asheville, NC for over 50 years. Originally known as All Aluminum Company when it was formed in 1959, AAC Building Materials has grown to include a broad selection of exterior, maintenance-free, remodeling and new construction building products that is second to none in Western North Carolina. Whether you are looking for windows, siding, gutter, doors, roofing or trim, we offer an amazing selection of building products.
13814,MYMIC, LLC,
13815,FirstEnergyCorp,
13816,KellerFoundation,
13817,Centerplate,
13818,Hartford HealthCare,
13819,Navy Army Community Credit Union,
13820,Firebird AST,
13821,CareerConnect Confidential Login,
13822,AJS Hotels,
13823,RCUH Non-Civil Service,
13824,Resurgent Capital Services,
13825,Priority Fulfillment Services, Inc. (PFS),
13826,Sykes,
13827,UFP Industries, Inc.,
13828,King County Washington,
13829,Seneca Foods Corporation,
13830,U.S. Pacific Fleet, Commander in Chief,
13831,Federal Reserve Bank of Dallas,
13832,Perkins Eastman,
7721,Pilgrims Pride Corporation,"Pilgrim's is the second-largest chicken producer in the world, with operations in the United States, Mexico and Puerto Rico. Our corporate headquarters is in Greeley, Colorado. We employ approximately 38,000 people and have the capacity to process more than 36 million birds per week for a total of more than 9.5 billion pounds of live chicken annually.Pilgrim's products are sold to foodservice, retail and frozen entree customers. The company's primary distribution is through retailers, foodservice distributors and restaurants throughout the United States and Puerto Rico and in the Northern and Central regions of Mexico. We currently operate in 12 U.S. states, Puerto Rico and Mexico. These states include Texas, Alabama, Arkansas, Florida, Georgia, Kentucky, Louisiana, North Carolina, South Carolina, Tennessee, Virginia and West Virginia. Pilgrim's Pride is a part of the JBS USA family. JBS S.A., the world's largest protein company, owns 75.5% of our outstanding common stock. Click here for more information on the JBS family of proteins."
13833,Inova Health System,
13834,Research Foundation for Mental Hygiene, Inc.,
13835,Dickinson Financial Corporation,
13836,Harris County,
13837,American Management Association Intl,
13838,InteliSecure,
13839,True Value,
13840,DLA Piper,
13841,American Electric Power,
13842,Janus Henderson Investors,
7494,TIBCO Software,TIBCO Software empowers executives, developers, and business users with Fast Data solutions that make the right data available in real time for faster answers, better decisions, and smarter action. Over the past 15 years, thousands of businesses across the globe have relied on TIBCO technology to integrate their applications and ecosystems, analyze their data, and create real-time solutions. Learn how TIBCO turns data—big or small—into differentiation at www.tibco.com
13843,Allegis Global Solutions,
13844,Opportunity Bank of Montana,
13845,Mid-States Distributing Co,
13846,Perfect Search Media,
13847,H.B. Fuller,
13848,Office of Naval Research,
1629,Eataly North America,
13849,FTD, LLC,
13850,Exotic Metals,
13851,NICE Careers,
4986,Hachette Book Group,"HBG’s bestselling authors include Sherman Alexie, Julie Andrews and Emma Walton Hamilton, David Baldacci, Sandra Brown, Stephen Colbert, Chris Colfer, Michael Connelly, Jeffery Deaver, Nelson DeMille, Tina Fey, Malcolm Gladwell, Chelsea Handler, Harper Lee, John Maxwell, Brad Meltzer, Joyce Meyer, Stephenie Meyer, Joel Osteen, James Patterson, Jerry Pinkney, Keith Richards, JK Rowling, J.D. Salinger, David Sedaris, Lemony Snicket/Daniel Handler, Nicholas Sparks, Jon Stewart, David Foster Wallace, Brent Weeks, and Tom Wolfe.  

HBG also provides a wide range of custom distribution, fulfillment, digital and sales services to third party publishers including Harry N. Abrams, Amazing People Club, Chronicle Books, Disney Book Group, Hearst Magazine, Gildan Media, Guinness World Records, Hachette UK, Hyperion Books, InnovativeKids, Marvel, Octopus Books, Oxmoor House, Peterson’s, Phaidon Press, Time Home Entertainment Inc., and Windblown Media.  

For more information, visit our website:  

[www.HachetteBookGroup.com](http://www.HachetteBookGroup.com)"
13852,Even Hotels,
13853,Epizyme,
13854,Travis Credit Union,
13855,Advarra,
13856,xNexvenco,
13857,Exotic Metals Forming Company LLC,
13858,Dialog Direct,
13859,Cable & Wireless Communications, Inc.,
13860,DAL Global Services,
5870,LaunchPointPEO (A division of Subsidium Inc.),
13861,PATH,
13862,Peoria Unified School District,
13863,Canotic,
13864,relayr,
13865,Forerunner,
10060,RR Donnelley,"Our people make a difference every day - working with customers, in production or behind the scenes in a support role. They know how to manage the job and exceed expectations! Through our dedicated and talented employees we are creating, managing and executing marketing and business communications that are connecting people around the world with the power of words and images.   

With a long and rich history, RR Donnelley (NYSE: RRD) is a Fortune 500 company employing more than 44,000 people worldwide. We assist customers in developing and executing multichannel communication strategies that engage audiences, reduce costs, drive revenues and increase compliance.   

We’re not only committed to innovative technologies. We’re committed to high standards of corporate social responsibility across our global footprint. For details please click here to view the report “making a difference starts with ourselves.” You’ll find out how RR Donnelley defines its values, how we work to ensure our employees feel valued, and how our company efforts add value for our stakeholders.   

RR Donnelley is an Equal Opportunity/Affirmative Action employer. The company’s policy is to select, place and deal with all its employees without discrimination based on race, religion, color, national origin, sex, gender identity or expression, age, disability, perceived disability, sexual orientation, protected Veteran status, genetic information or on the basis of any other status protected by applicable federal, state or local law."
13885,Enzo Biochem Inc.,
6763,University of Utah,The state’s oldest and largest institution of higher education, the University of Utah is the flagship university of the state. The University offers more than 100 undergraduate and 90 graduate degree programs to more than 31,000 students (23,500 undergraduate and 7,500 graduate). The University is noted for its high research profile, its diversity of ideas and people, its stunningly beautiful setting and the warmth, friendliness, and collegiality of its faculty staff, and students. Imagine yourself working in a collaborative, creative, respectful environment where everyone’s contribution is needed and appreciated – University of Utah!
13886,Pixel Creative Services LLC.,
13887,Validity,
3441,Intrepid Solutions and Services, LLC,
13888,MInerva Engineering,
